Time (yrs)/mid Altitude (km),225,275,325,375,425,475,525,575,625,675,725,775,825,875,925,975,1025,1075,1125,1175,1225,1275,1325,1375,1425,1475,1525,1575,1625,1675,1725,1775,1825,1875,1925,1975
0,5,18,90,778,390,3649,1931,3483,321,184,134,289,144,101,107,275,49,148,47,272,465,8,15,15,270,247,114,25,12,10,11,5,1,3,1,3
0.1001001,23.730795,27.305923,93.666722,779.67135,391.1846,3632.1284,1922.1839,3466.6865,319.58726,183.32239,133.32224,287.7195,143.36998,100.48164,106.61112,273.75325,48.771532,147.29491,46.811406,270.81922,462.71933,8.0891526,14.950407,14.950383,268.85545,245.81666,113.47399,24.999909,12.009879,10.049533,11.029724,4.9008923,0.98017852,2.9405355,0.98017867,2.9405371
0.2002002,42.090326,36.42739,97.260766,781.30983,392.34649,3615.5945,1913.5431,3450.6966,318.20258,182.65823,132.65793,286.46443,142.75247,99.973577,106.22996,272.53125,48.547595,146.6038,46.626551,269.66185,460.48386,8.1765377,14.901798,14.90175,267.73361,244.6568,112.95842,24.999819,12.019562,10.098083,11.058859,4.8037491,0.96074993,2.8822496,0.96075023,2.8822529
0.3003003,60.085951,45.368056,100.78357,782.9161,393.4859,3599.3908,1905.0741,3435.0239,316.84539,182.00725,132.00681,285.23431,142.14723,99.475599,105.85636,271.3335,48.328098,145.9264,46.445361,268.52742,458.29269,8.2621903,14.854152,14.85408,266.63401,243.51993,112.45306,24.999731,12.029054,10.145671,11.087416,4.7085314,0.94170644,2.825119,0.94170689,2.8251239
0.4004004,77.724884,54.131507,104.23656,784.49078,394.60311,3583.51,1896.7735,3419.6621,315.51514,181.3692,131.36862,284.02862,141.55401,98.987507,105.49017,270.15952,48.112955,145.26243,46.267763,267.41548,456.14494,8.3461447,14.807451,14.807356,265.55622,242.40562,111.95772,24.999645,12.038357,10.192316,11.115408,4.615201,0.92304042,2.7691209,0.92304101,2.7691273
0.5005005,95.014194,62.721255,107.62112,786.03448,395.69848,3567.9454,1888.6379,3404.605,314.2113,180.74381,130.7431,282.84689,140.97258,98.509106,105.13125,269.00883,47.902078,144.61162,46.093686,266.32558,454.03976,8.4284347,14.761675,14.761558,264.49981,241.3134,111.47221,24.999561,12.047476,10.238037,11.142844,4.5237206,0.90474439,2.7142327,0.90474511,2.7142405
0.6006006,111.96081,71.140745,110.93859,787.54778,396.77236,3552.6904,1880.6639,3389.8465,312.93335,180.13084,130.12999,281.68864,140.40269,98.040204,104.77945,267.88099,47.695383,143.97372,45.923061,265.25728,451.9763,8.5090931,14.716807,14.716668,263.46436,240.24285,110.99632,24.999478,12.056414,10.282851,11.169737,4.4340535,0.88681101,2.6604325,0.88681186,2.6604417
0.7007007,128.57153,79.393351,114.19032,789.03126,397.82515,3537.7386,1872.8484,3375.3808,311.68078,179.53003,129.52906,280.55341,139.84413,97.580611,104.43463,266.77552,47.492787,143.34846,45.755819,264.21016,449.95373,8.5881524,14.672828,14.672668,262.44944,239.19353,110.52986,24.999397,12.065174,10.326776,11.196097,4.3461637,0.8692331,2.6076987,0.86923408,2.6077092
0.8008008,144.85301,87.482382,117.37759,790.48548,398.8572,3523.0839,1865.1882,3361.2019,310.45307,178.94116,128.94006,279.44072,139.29667,97.130143,104.09665,265.692,47.294209,142.73561,45.591893,263.18379,447.97124,8.6656443,14.629721,14.62954,261.45465,238.16502,110.07266,24.999317,12.073761,10.369831,11.221934,4.2600161,0.85200362,2.5560102,0.8520047,2.5560219
