Time (yrs),225,275,325,375,425,475,525,575,625,675,725,775,825,875,925,975,1025,1075,1125,1175,1225,1275,1325,1375,1425,1475,1525,1575,1625,1675,1725,1775,1825,1875,1925,1975
0,4,38,148,81,707,881,3146,2288,149,104,55,145,51,24,37,18,3,42,6,314,323,0,2,0,39,54,4,0,0,2,1,1,0,1,0,1
1,3,33,130,71,624,777,2776,2019,131,91,48,127,44,21,32,15,2,37,5,277,285,0,1,0,34,47,3,0,0,1,0,0,0,0,0,0
2,3,29,115,63,551,686,2452,1783,116,81,42,112,39,18,28,14,2,32,4,244,251,0,1,0,30,42,3,0,0,1,0,0,0,0,0,0
3,2,26,101,55,486,606,2166,1575,102,71,37,99,35,16,25,12,2,28,4,216,222,0,1,0,26,37,2,0,0,1,0,0,0,0,0,0
4,2,23,90,49,430,536,1915,1392,90,63,33,88,31,14,22,10,1,25,3,191,196,0,1,0,23,32,2,0,0,1,0,0,0,0,0,0
5,2,20,79,43,380,474,1693,1231,80,55,29,77,27,12,19,9,1,22,3,169,173,0,1,0,20,29,2,0,0,1,0,0,0,0,0,0
6,1,18,70,38,336,419,1497,1089,70,49,26,68,24,11,17,8,1,19,2,149,153,0,0,0,18,25,1,0,0,0,0,0,0,0,0,0
7,1,15,62,34,297,370,1324,963,62,43,23,60,21,10,15,7,1,17,2,132,135,0,0,0,16,22,1,0,0,0,0,0,0,0,0,0
8,1,14,55,30,263,327,1171,851,55,38,20,53,18,8,13,6,1,15,2,116,120,0,0,0,14,20,1,0,0,0,0,0,0,0,0,0
9,1,12,48,26,232,290,1035,753,49,34,18,47,16,7,12,5,0,13,1,103,106,0,0,0,12,17,1,0,0,0,0,0,0,0,0,0
10,1,11,43,23,205,256,915,666,43,30,15,42,14,6,10,5,0,12,1,91,94,0,0,0,11,15,1,0,0,0,0,0,0,0,0,0
11,1,9,38,20,182,226,809,588,38,26,14,37,13,6,9,4,0,10,1,80,83,0,0,0,10,13,1,0,0,0,0,0,0,0,0,0
12,0,8,33,18,160,200,716,520,33,23,12,32,11,5,8,4,0,9,1,71,73,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0
13,0,7,29,16,142,177,633,460,29,20,11,29,10,4,7,3,0,8,1,63,65,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0
14,0,6,26,14,125,156,560,407,26,18,9,25,9,4,6,3,0,7,1,55,57,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0
15,0,5,23,12,111,138,495,360,23,16,8,22,8,3,5,2,0,6,0,49,50,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0
16,0,5,20,11,98,122,438,318,20,14,7,20,7,3,5,2,0,5,0,43,44,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0
17,0,4,18,9,87,108,387,281,18,12,6,17,6,2,4,2,0,5,0,38,39,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
18,0,4,16,8,77,95,342,249,16,11,5,15,5,2,4,1,0,4,0,34,35,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
19,0,3,14,7,68,84,303,220,14,10,5,13,4,2,3,1,0,4,0,30,31,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
20,0,3,12,6,60,75,268,194,12,8,4,12,4,2,3,1,0,3,0,26,27,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
21,0,2,11,6,53,66,237,172,11,7,4,10,3,1,2,1,0,3,0,23,24,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
22,0,2,9,5,47,58,209,152,9,6,3,9,3,1,2,1,0,2,0,20,21,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
23,0,2,8,4,41,51,185,134,8,6,3,8,2,1,2,1,0,2,0,18,19,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
24,0,1,7,4,36,45,164,119,7,5,2,7,2,1,1,0,0,2,0,16,16,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
25,0,1,6,3,32,40,145,105,6,4,2,6,2,1,1,0,0,1,0,14,14,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
26,0,1,6,3,28,35,128,93,6,4,2,5,2,0,1,0,0,1,0,12,13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
27,0,1,5,2,25,31,113,82,5,3,1,5,1,0,1,0,0,1,0,11,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28,0,1,4,2,22,28,100,72,4,3,1,4,1,0,1,0,0,1,0,10,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29,0,1,4,2,19,24,88,64,4,2,1,4,1,0,1,0,0,1,0,8,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30,0,0,3,2,17,21,78,57,3,2,1,3,1,0,0,0,0,1,0,7,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,0,0,3,1,15,19,69,50,3,2,1,3,1,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,0,0,2,1,13,17,61,44,2,2,1,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,0,0,2,1,12,15,54,39,2,1,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,2,1,10,13,48,34,2,1,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,2,1,9,11,42,30,2,1,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,1,0,8,10,37,27,1,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,1,0,7,9,33,24,1,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
