Time (yrs)/mid Altitude (km),225,275,325,375,425,475,525,575,625,675,725,775,825,875,925,975,1025,1075,1125,1175,1225,1275,1325,1375,1425,1475,1525,1575,1625,1675,1725,1775,1825,1875,1925,1975
0,5,18,90,778,390,3649,1931,3483,321,184,134,289,144,101,107,275,49,148,47,272,465,8,15,15,270,247,114,25,12,10,11,5,1,3,1,3
0.1001001,4.9008943,17.643213,88.2159658,762.575818,382.265225,3576.63009,1892.70044,3822.7176,392.725944,180.349277,131.340172,283.259875,141.140163,98.9950939,104.876807,269.541364,259.021117,145.065065,259.142659,266.607282,455.782007,7.84139139,14.7026458,14.7026216,264.643539,242.100265,111.739666,24.5043858,11.7621176,9.80177091,10.7819623,4.9008923,0.980178517,2.94053546,0.980178674,2.94053715
0.2002002,4.80375322,17.2934983,86.4673003,747.45769,374.684612,3505.69852,1855.16096,4155.69665,463.02903,176.770994,128.733142,277.63377,138.337126,97.0299882,102.795743,264.191074,464.87716,142.18833,467.079114,261.321477,446.746736,7.68592738,14.4111863,14.4111388,259.393339,237.297723,109.524149,24.018597,11.5289508,9.6074713,10.5682465,4.80374907,0.960749926,2.88224959,0.960750232,2.88225291
0.3003003,4.70853762,16.9507159,84.7533052,732.639537,367.25485,3436.17586,1818.36645,4482.07064,531.937492,173.263713,126.177862,272.119418,135.58976,95.1038927,100.755974,258.946982,666.650712,139.368641,670.892744,256.140465,437.890565,7.53354561,14.1255045,14.1254347,254.24729,232.590444,107.352559,23.5424386,11.3004063,9.41702327,10.3587669,4.70853137,0.941706437,2.82511903,0.941706888,2.82512392
0.4004004,4.61520932,16.6147284,83.0732942,718.115389,359.972791,3368.03354,1782.30208,4801.97038,599.478999,169.826026,123.673305,266.7146,132.896961,93.2160329,98.7566797,253.806978,864.422707,136.604868,870.665265,251.062168,429.209944,7.38418497,13.845486,13.8453947,249.203329,227.97654,105.224025,23.0757199,11.0763922,9.23035046,10.1534394,4.61520103,0.923040419,2.76912089,0.923041009,2.76912727
0.500500501,4.52373094,16.2854012,81.4265937,703.879388,352.835402,3301.24375,1746.95333,5115.52405,665.680672,166.456552,121.218464,261.41714,130.257643,91.3656498,96.7970569,248.768998,1058.27247,133.895901,1066.47677,246.084552,420.701394,7.23778557,13.5710184,13.5709065,244.259428,223.454158,103.137695,22.6182536,10.856819,9.04737805,9.95218194,4.52372063,0.904744389,2.71423272,0.904745112,2.71424054
0.600600601,4.43406579,15.9626023,79.8125429,689.925789,345.839741,3235.77937,1712.30598,5422.85728,730.569091,163.153936,118.812352,256.224905,127.670746,89.5519994,94.8763187,243.831016,1248.27774,131.240653,1258.40575,241.205619,412.361504,7.0942887,13.3019918,13.3018601,239.413604,219.021484,101.09273,22.1698564,10.6415984,8.86803268,9.75491368,4.43405352,0.886811014,2.66043252,0.886811863,2.66044171
0.700700701,4.34617794,15.6462022,78.2304936,676.248961,338.982947,3171.61389,1678.34607,5724.09319,794.170308,159.916852,116.454002,251.135806,125.135227,87.7743525,92.9936934,238.991047,1434.51472,128.638061,1446.52914,236.423414,404.186932,6.95363682,13.0382982,13.0381476,234.663912,214.676738,99.088312,21.7303484,10.4306443,8.69224246,9.56155558,4.34616375,0.869233104,2.60769871,0.869234076,2.60770922
0.800800801,4.26003215,15.336074,76.6798102,662.843388,332.262227,3108.7214,1645.05994,6019.35243,856.509858,156.744,114.142466,246.147794,122.650067,86.0319944,91.1484247,234.247147,1617.05808,126.087078,1630.92234,231.736019,396.174401,6.81577351,12.779832,12.7796633,230.008443,210.418175,97.1236357,21.2995535,10.223872,8.5199369,9.37203015,4.26001609,0.852003615,2.55601017,0.852004703,2.55602195
