OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
INTELSAT 20 (IS-20),2012-043A,2025-11-24T23:24:12.106368,1.00271383,.0003142,0.0043,306.3232,230.6861,306.7339,0,U,38740,999,4870,0,-.5E-7,0
INTELSAT 21 (IS-21),2012-045A,2025-11-25T01:43:41.001312,1.00270845,.0001626,0.0449,88.0039,151.5238,152.6916,0,U,38749,999,4847,0,-.265E-5,0
INTELSAT 23 (IS-23),2012-057A,2025-11-25T01:45:03.369024,1.00271676,.0001209,0.0131,43.7469,217.6505,136.1562,0,U,38867,999,4790,0,-.265E-5,0
FM-6,2013-058A,2025-11-25T01:27:05.090112,1.00269942,.0002945,0.0065,146.8149,24.2789,158.7877,0,U,39360,999,4402,0,.3E-7,0
INTELSAT 30 (IS-30),2014-062A,2025-11-24T08:05:32.870400,1.00268758,.0001727,0.0120,357.7767,79.5828,12.5437,0,U,40271,999,473,0,-.131E-5,0
DIRECTV 14,2014-078B,2025-11-24T09:21:56.380896,1.00270591,.00003522,0.0175,314.8846,157.3232,352.6713,0,U,40333,999,3999,0,-.105E-5,0
DIRECTV 15,2015-026A,2025-11-25T01:30:49.731840,1.00272654,.0000443,0.0536,94.7523,11.3811,238.0073,0,U,40663,999,3841,0,-.83E-6,0
SKY MEXICO-1,2015-026B,2025-11-25T01:37:41.573856,1.00270900,.0002287,0.0195,286.5002,330.0428,113.4033,0,U,40664,999,3840,0,-.215E-5,0
INTELSAT 34 (IS-34),2015-039A,2025-11-25T01:44:25.929312,1.00267367,.0000476,0.0172,291.0371,202.2919,261.5755,0,U,40874,999,3757,0,-.266E-5,0
INTELSAT 31 (IS-31),2016-035A,2025-11-25T01:33:04.515840,1.00270354,.0001574,0.0161,264.9377,307.7287,139.8262,0,U,41581,999,3463,0,-.131E-5,0
INTELSAT 36 (IS-36),2016-053A,2025-11-25T02:19:45.047424,1.00270675,.0001184,0.0119,341.5118,354.9022,191.3516,0,U,41747,999,3390,0,-.5E-7,0
INTELSAT 32E (IS-32E),2017-007B,2025-11-24T04:17:38.520384,1.00272070,.00004846,0.0171,39.6628,51.7349,353.2466,0,U,41945,999,3217,0,-.249E-5,0
INTELSAT 35E (IS-35E),2017-041A,2025-11-25T01:50:25.355040,1.00269544,.0002017,0.0128,292.2934,314.6802,170.4245,0,U,42818,999,3076,0,-.219E-5,0
INTELSAT 37E (IS-37E),2017-059A,2025-11-25T01:55:02.413056,1.00269812,.0003195,0.0157,284.3552,312.1308,198.5631,0,U,42950,999,3001,0,-.121E-5,0
AZERSPACE 2 (IS-38),2018-074A,2025-11-25T02:13:08.180256,1.00270744,.0001289,0.0159,305.3454,282.7785,274.5753,0,U,43632,999,2640,0,.156E-5,0
HORIZONS-3E,2018-074B,2025-11-24T06:15:43.473312,1.00272232,.00006291,0.0309,179.9887,121.2854,25.1516,0,U,43633,999,2628,0,-.1E-6,0
