OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
UWE-3,2013-066AG,2024-07-07T20:28:36.169824,14.86301828,.0061106,97.7818,139.1544,150.1564,210.3160,0,U,39446,999,57236,.4236E-3,.3802E-4,0
SPROUT,2014-029E,2024-07-08T03:34:59.583072,15.56634898,.0004373,98.0064,345.1327,238.9936,121.0888,0,U,39770,999,55090,.31763E-2,.232408E-2,0
UNISAT-6,2014-033C,2024-07-08T04:00:17.496288,14.80069693,.0051484,97.7052,351.7399,235.9063,123.7259,0,U,40012,999,54094,.43826E-3,.3344E-4,0
DUCHIFAT-1,2014-033M,2024-07-08T04:49:24.699648,15.07873617,.001365,98.0900,175.1206,39.4753,320.7465,0,U,40021,999,54729,.78816E-3,.12052E-3,0
QB50P1,2014-033R,2024-07-08T03:56:55.768704,15.00077301,.0014941,98.0389,151.6085,93.9927,266.3003,0,U,40025,999,54653,.56298E-3,.697E-4,0
KAITUO 1A,2015-049F,2024-07-07T23:18:51.783552,15.49777437,.0006152,97.4812,207.4700,212.3929,147.6945,0,U,40904,999,48766,.82151E-3,.45814E-3,0
XW-2C,2015-049H,2024-07-07T22:26:55.872960,15.43923577,.0007265,97.4760,207.3037,207.2333,152.8535,0,U,40906,999,48767,.62893E-3,.28594E-3,0
XW-2D,2015-049J,2024-07-08T04:06:26.165952,15.52239878,.0007201,97.4705,210.2976,188.9844,171.1280,0,U,40907,999,48795,.76296E-3,.46442E-3,0
LILACSAT-2,2015-049K,2024-07-08T04:03:54.590112,15.26813443,.0010106,97.5227,199.0348,275.8729,84.1357,0,U,40908,999,48669,.3276E-3,.8571E-4,0
XW-2B,2015-049N,2024-07-08T05:00:04.330944,15.51389914,.0006965,97.4676,210.3989,191.0915,169.0184,0,U,40911,999,48782,.75934E-3,.44828E-3,0
LAPAN-A2,2015-052B,2024-06-28T03:33:03.483072,14.77898591,.0013395,5.9997,274.4192,238.9714,120.9097,0,U,40931,999,47308,.12542E-3,.1574E-4,0
FOX-1A (AO-85),2015-058D,2024-07-07T11:57:52.854624,14.82378900,.0190889,64.7790,313.2199,297.7913,60.3957,0,U,40967,999,800,.27002E-3,.2803E-4,0
CAS-2T & KS-1Q,2016-066G,2024-07-07T07:14:38.608800,14.41385729,.0354812,98.4601,260.4518,116.7584,247.0371,0,U,41847,999,40239,.36248E-3,.2452E-4,0
ZHUHAI-1 02 (CAS-4B),2017-034B,2024-07-07T21:22:39.416736,15.28982893,.0010373,43.0180,109.4829,130.5637,229.6120,0,U,42759,999,39057,.56811E-3,.1611E-3,0
ZHUHAI-1 01 (CAS-4A),2017-034D,2024-07-07T21:22:22.915200,15.29104505,.0009548,43.0220,107.8196,145.0958,215.0522,0,U,42761,999,39058,.57141E-3,.16263E-3,0
RADFXSAT (FOX-1B),2017-073E,2024-07-07T14:55:24.091968,14.93775266,.0208036,97.5756,64.3954,225.0550,133.3636,0,U,43017,999,35871,.36066E-3,.5802E-4,0
DIWATA-2B,2018-084H,2024-07-08T03:38:48.542208,14.95404173,.0008365,98.0739,348.7563,328.9161,31.1563,0,U,43678,999,31005,.11699E-3,.1231E-4,0
ES'HAIL 2,2018-090A,2024-07-07T13:19:18.060096,1.00274259,.0001981,0.0230,75.2978,75.7473,0.5752,0,U,43700,999,2056,0,.141E-5,0
FOX-1CLIFF (AO-95),2018-099N,2024-07-07T16:52:06.636576,15.06190493,.0012124,97.5445,247.1138,293.6674,66.3280,0,U,43770,999,30565,.50823E-3,.7399E-4,0
ITASAT,2018-099AE,2024-07-07T17:53:01.900896,15.04575532,.0015164,97.5094,246.4323,282.5345,77.4185,0,U,43786,999,30566,.39354E-3,.5475E-4,0
JY1SAT (JO-97),2018-099AX,2024-07-07T09:50:55.695840,15.07803654,.0008916,97.5189,247.6345,224.3426,135.7089,0,U,43803,999,30574,.46972E-3,.7134E-4,0
UWE-4,2018-111E,2024-07-07T06:41:17.392128,15.10034030,.0014596,97.6105,94.8593,303.6802,56.3035,0,U,43880,999,30246,.55318E-3,.8958E-4,0
DUCHIFAT-3,2019-089C,2024-07-07T15:55:42.673440,15.17149006,.000596,36.9570,284.6283,259.9449,100.0625,0,U,44854,999,25131,.72526E-3,.14652E-3,0
TIANYAN 01,2019-093C,2024-07-08T05:10:45.355008,14.83823666,.0013029,97.8281,266.5935,252.1169,107.8625,0,U,44881,999,24616,.15778E-3,.1256E-4,0
