OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-32079,2024-136H,2025-11-25T01:24:20.643264,15.30200637,.0001105,53.1584,201.7705,75.9093,284.2031,0,U,60336,999,7364,.10074E-4,-.61E-6,0
STARLINK-32078,2024-136K,2025-11-25T01:18:15.762240,15.30203470,.0001141,53.1597,201.7436,91.2702,268.8429,0,U,60338,999,7364,-.25889E-4,-.1126E-4,0
STARLINK-32175,2024-136L,2025-11-25T01:15:13.493664,15.30201585,.0001246,53.1608,201.7303,77.7016,282.4125,0,U,60339,999,7364,-.35943E-4,-.1424E-4,0
STARLINK-32176,2024-136M,2025-11-24T22:02:33.815616,15.30197910,.0001742,53.1611,202.3182,59.7107,300.4066,0,U,60340,999,7479,.12267E-4,.4E-7,0
STARLINK-32185,2024-136N,2025-11-24T23:25:58.844928,15.30199473,.0001252,53.1608,201.9669,96.9232,263.1911,0,U,60341,999,7363,-.58122E-5,-.531E-5,0
STARLINK-32221,2024-136P,2025-11-24T21:56:28.989888,15.30196154,.0001146,53.1604,202.2892,97.4158,262.6973,0,U,60342,999,7362,.4249E-4,.899E-5,0
STARLINK-32083,2024-136Q,2025-11-24T21:58:00.715584,15.30191187,.0001549,53.1599,202.2665,48.3036,311.8097,0,U,60343,999,7362,.77661E-4,.1941E-4,0
STARLINK-32077,2024-136R,2025-11-25T00:55:28.297344,15.30198270,.0001397,53.1596,201.6426,83.1386,276.9773,0,U,60344,999,7364,.11853E-4,-.8E-7,0
STARLINK-32075,2024-136S,2025-11-25T00:49:23.943360,15.30191356,.0001168,53.1603,201.6139,105.9199,254.1930,0,U,60345,999,7364,.13978E-4,.55E-6,0
STARLINK-32082,2024-136T,2025-11-25T00:50:55.434048,15.30174550,.0001425,53.1601,201.6273,66.6486,293.4665,0,U,60346,999,7364,.15525E-3,.4238E-4,0
STARLINK-32084,2024-136U,2025-11-25T00:46:22.047168,15.30207374,.0001109,53.1606,201.5999,91.3855,268.7273,0,U,60347,999,7364,-.45403E-4,-.1704E-4,0
STARLINK-32081,2024-136V,2025-11-25T00:41:48.002784,15.30195699,.0001185,53.1593,201.5819,97.8505,262.2630,0,U,60348,999,7364,.10381E-4,-.52E-6,0
STARLINK-32181,2024-136W,2025-11-25T00:28:07.165632,15.30200959,.0001083,53.1569,201.5215,86.0474,274.0651,0,U,60349,999,7364,.20046E-3,.5583E-4,0
STARLINK-32076,2024-136X,2025-11-25T00:32:40.765056,15.30192571,.0000929,53.1589,201.5442,98.0769,262.0337,0,U,60350,999,7364,.10808E-4,-.39E-6,0
STARLINK-32097,2024-136Y,2025-11-25T00:23:33.613728,15.30200666,.0001237,53.1601,201.5002,95.0597,265.0545,0,U,60351,999,7364,-.24763E-4,-.1092E-4,0
STRIX-4,2024-137A,2025-11-25T04:19:41.052000,15.24617639,.0015722,43.0233,359.0097,38.1495,322.0466,0,U,60352,999,7279,.86515E-3,.21646E-3,0
STARLINK-32285,2024-138A,2025-11-24T23:58:05.213280,15.30194983,.000128,53.1609,75.5512,90.7610,269.3538,0,U,60355,999,7460,.24578E-4,.369E-5,0
STARLINK-32278,2024-138B,2025-11-24T23:53:40.925184,15.30198863,.0001238,53.1612,76.2332,98.3470,261.7671,0,U,60356,999,7459,.44882E-4,.97E-5,0
STARLINK-32287,2024-138D,2025-11-24T14:24:48.986208,15.30191697,.00012731,53.1610,78.0447,94.2755,265.8391,0,U,60358,999,7453,.19756509E-4,.226E-5,0
STARLINK-32290,2024-138E,2025-11-24T14:27:51.224544,15.30177932,.00010636,53.1599,78.0581,89.1676,270.9447,0,U,60359,999,5556,.5917611E-4,.1393E-4,0
STARLINK-32275,2024-138F,2025-11-25T00:43:39.781920,15.30199690,.0001647,53.1624,75.7454,88.7970,271.3220,0,U,60360,999,7460,.37389E-4,.748E-5,0
STARLINK-32227,2024-138G,2025-11-24T14:18:43.952256,15.30191608,.00012595,53.1611,78.0048,109.7405,250.3732,0,U,60361,999,7454,.44998058E-4,.973E-5,0
STARLINK-32256,2024-138H,2025-11-24T14:26:19.724352,15.30190659,.00012178,53.1592,78.0391,100.9075,259.2062,0,U,60362,999,7452,.15379237E-4,.96E-6,0
STARLINK-32267,2024-138J,2025-11-24T14:11:08.020320,15.30193115,.00014161,53.1614,77.9824,78.0232,282.0928,0,U,60363,999,7453,.22819842E-4,.317E-5,0
STARLINK-32270,2024-138K,2025-11-25T00:57:20.977632,15.30192534,.0001183,53.1607,75.8078,79.2209,280.8925,0,U,60364,999,7450,.96903E-4,.2511E-4,0
STARLINK-32188,2024-138L,2025-11-25T00:48:13.713120,15.30194676,.0001243,53.1605,75.7652,97.7997,262.3145,0,U,60365,999,7460,.17882E-4,.17E-5,0
STARLINK-32230,2024-138M,2025-11-24T14:08:06.383328,15.30177815,.00011816,53.1601,77.9656,56.4952,303.6161,0,U,60366,999,7453,-.44363103E-4,-.1672E-4,0
STARLINK-32243,2024-138N,2025-11-25T00:51:16.036992,15.30194378,.000121,53.1603,75.7767,93.5320,266.5819,0,U,60367,999,7460,.22337E-4,.302E-5,0
STARLINK-32271,2024-138P,2025-11-24T14:21:46.745280,15.30190101,.00011238,53.1606,78.0281,82.5899,277.5230,0,U,60368,999,7453,.2251815E-5,-.292E-5,0
STARLINK-32266,2024-138Q,2025-11-25T02:00:03.000384,15.36513617,.0005725,53.1524,62.3526,14.7547,346.1162,0,U,60369,999,589,.56358E-2,.20915E-2,0
STARLINK-32220,2024-138R,2025-11-24T14:02:01.440960,15.30186880,.00014407,53.1617,77.9409,74.2750,285.8410,0,U,60370,999,7453,.83385402E-4,.211E-4,0
STARLINK-32263,2024-138S,2025-11-25T00:02:38.334912,15.30197917,.0001123,53.1609,75.5679,83.6914,276.4214,0,U,60371,999,7450,.42368E-4,.896E-5,0
STARLINK-32268,2024-138T,2025-11-24T14:23:17.492064,15.30193831,.00010585,53.1598,78.0322,92.3491,267.7631,0,U,60372,999,7453,.25394869E-4,.393E-5,0
