OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BEIDOU-2 IGSO-5 (C10),2011-073A,2026-02-15T14:08:20.957280,1.00276690,.01085419,47.8981,273.0510,221.4260,318.3709,0,U,37948,999,5191,0,-.78E-6,0
LUCH 5A (SDCM/PRN 140),2011-074B,2026-02-18T08:31:05.438784,1.00273863,.00042483,8.4492,75.5644,232.1709,135.3032,0,U,37951,999,5186,0,-.42E-6,0
BEIDOU-2 G5 (C05),2012-008A,2026-02-18T13:08:21.266304,1.00272662,.00140002,3.2757,70.4017,248.4544,85.4022,0,U,38091,999,5117,0,.63E-6,0
BEIDOU-2 M3 (C11),2012-018A,2026-02-17T23:37:06.454272,1.86230209,.0021972,55.8596,308.8953,279.4330,80.3845,0,U,38250,999,9372,0,-.32E-6,0
BEIDOU-2 M4 (C12),2012-018B,2026-02-17T21:59:23.023680,1.86229882,.00132511,55.7604,308.1211,286.2449,73.6757,0,U,38251,999,9372,0,-.31E-6,0
SES-5 (EGNOS/PRN 136),2012-036A,2026-02-18T06:02:07.637856,1.00271810,.00019023,0.0588,300.9623,25.4675,277.2846,0,U,38652,999,4326,0,.38E-6,0
BEIDOU-2 M6 (C14),2012-050B,2026-02-18T03:55:30.363168,1.86230892,.00135505,56.4394,66.8292,340.8430,19.1667,0,U,38775,999,9109,0,.13E-6,0
GSAT-10 (GAGAN/PRN 128),2012-051B,2026-02-18T13:15:13.108320,1.00270286,.00032539,0.1080,264.8635,181.2985,344.1019,0,U,38779,999,4890,0,-.159E-5,0
GPS BIIF-3  (PRN 24),2012-053A,2026-02-17T03:52:08.846400,2.00565609,.0176763,53.5647,148.5183,64.6745,297.1535,0,U,38833,999,9703,0,.13E-6,0
GSAT0103 (GALILEO-FM3),2012-055A,2026-02-17T05:24:42.487200,1.70473379,.0005023,55.7289,104.8379,282.3700,77.6643,0,U,38857,999,8296,0,.21E-6,0
BEIDOU-2 G6 (C02),2012-059A,2026-02-18T13:15:28.084032,1.00272235,.00101073,4.1188,74.8095,301.7594,54.8485,0,U,38953,999,4871,0,-.17E-5,0
LUCH 5B (SDCM/PRN 125),2012-061A,2026-02-17T07:40:55.254144,1.00273249,.00045,10.2237,51.0545,217.6771,337.4755,0,U,38977,999,4840,0,-.13E-5,0
COSMOS 2485 (747),2013-019A,2026-02-17T05:58:37.678944,2.13103297,.00256886,65.3498,77.6299,235.7178,124.1165,0,U,39155,999,9972,0,.47E-6,0
GPS BIIF-4  (PRN 27),2013-023A,2026-02-18T00:33:16.633152,2.00564264,.01412272,54.5966,273.8274,49.6697,311.6237,0,U,39166,999,9349,0,.32E-6,0
IRNSS-1A,2013-034A,2026-02-18T02:51:06.044544,1.00279203,.00184416,35.4566,65.5733,192.9854,347.4976,0,U,39199,999,4617,0,.91E-6,0
GPS BIIF-5  (PRN 30),2014-008A,2026-02-17T12:31:56.728704,2.00552118,.0081763,53.6372,154.2022,227.7479,131.5574,0,U,39533,999,8728,0,.17E-6,0
ASTRA 5B (EGNOS/PRN 123),2014-011B,2026-02-18T07:50:09.364128,1.00270629,.00042748,0.0879,296.5033,19.9345,332.8592,0,U,39617,999,4347,0,.142E-5,0
COSMOS 2492 (754),2014-012A,2026-02-18T03:30:42.957792,2.13103491,.00136655,65.3667,317.9843,323.2553,36.7073,0,U,39620,999,9270,0,-.29E-6,0
IRNSS-1B,2014-017A,2026-02-18T02:50:58.557120,1.00274267,.00206604,29.1349,242.4352,177.2533,186.2036,0,U,39635,999,4360,0,.131E-5,0
LUCH 5V (SDCM/PRN 141),2014-023A,2026-02-18T11:35:47.732640,1.00269277,.00032503,4.8377,70.9126,268.8103,77.3541,0,U,39727,999,4316,0,-.262E-5,0
GPS BIIF-6  (PRN 06),2014-026A,2026-02-17T19:13:50.666304,2.00569698,.00399936,56.5537,336.1684,323.6398,36.1142,0,U,39741,999,8614,0,-.69E-6,0
COSMOS 2500 (755),2014-032A,2026-02-17T09:05:56.311008,2.13106205,.000547,65.3027,317.7669,209.4168,150.6067,0,U,40001,999,9090,0,-.3E-6,0
GPS BIIF-7  (PRN 09),2014-045A,2026-02-17T09:20:12.719904,2.00550512,.00317882,55.2703,93.2375,120.7491,239.6503,0,U,40105,999,8367,0,.29E-6,0
GSAT0201 (GALILEO 5),2014-050A,2026-02-12T21:52:12.387072,1.85520133,.16547318,49.0074,278.5224,174.6183,187.4509,0,U,40128,999,7601,0,.7E-7,0
GSAT0202 (GALILEO 6),2014-050B,2026-02-16T22:33:50.656032,1.85520381,.16566447,49.0229,277.4427,175.4751,186.2695,0,U,40129,999,7825,0,.17E-6,0
IRNSS-1C,2014-061A,2026-02-18T13:15:13.108320,1.00272016,.00193716,6.2139,91.2565,356.5382,342.5293,0,U,40269,999,4149,0,-.156E-5,0
GPS BIIF-8  (PRN 03),2014-068A,2026-02-18T06:22:22.182528,2.00568956,.00622138,56.9093,35.5369,68.0788,292.5917,0,U,40294,999,8282,0,-.33E-6,0
COSMOS 2501 (702K),2014-075A,2026-02-18T02:36:35.961984,2.13101413,.00205099,63.6176,194.4910,205.0769,154.7881,0,U,40315,999,8731,0,.48E-6,0
GPS BIIF-9  (PRN 26),2015-013A,2026-02-17T21:32:45.059136,2.00558441,.01086402,53.1892,209.1093,39.6681,321.0817,0,U,40534,999,7943,0,.48E-6,0
GSAT0203 (GALILEO 7),2015-017A,2026-02-17T13:11:35.442528,1.70475699,.00034688,56.8255,344.8600,304.3294,55.6447,0,U,40544,999,6716,0,-.78E-6,0
GSAT0204 (GALILEO 8),2015-017B,2026-02-17T19:19:31.545408,1.70475410,.0004739,56.8330,344.8711,283.8397,76.1153,0,U,40545,999,3021,0,-.78E-6,0
BEIDOU-3S IGSO-1S (C31),2015-019A,2026-02-17T15:24:10.993824,1.00277726,.003578,49.4194,296.9061,191.7767,346.4477,0,U,40549,999,3987,0,-.145E-5,0
GPS BIIF-10 (PRN 08),2015-033A,2026-02-18T01:24:15.609600,2.00562298,.01141426,54.0753,271.9971,28.6454,332.0430,0,U,40730,999,7760,0,.33E-6,0
BEIDOU-3S M2S (C58),2015-037A,2026-02-17T01:07:07.898880,1.86232280,.0009496,54.9768,306.1849,278.4089,81.5501,0,U,40748,999,7188,0,-.29E-6,0
BEIDOU-3S M1S (C57),2015-037B,2026-02-17T06:26:53.265984,1.86254095,.00044707,54.9729,306.1656,24.4934,335.5946,0,U,40749,999,7189,0,-.29E-6,0
GSAT0205 (GALILEO 9),2015-045A,2026-02-12T22:54:15.154848,1.67410800,.03595998,53.6403,225.6057,59.9658,303.5577,0,U,40889,999,6421,0,.78E-6,0
GSAT0206 (GALILEO 10),2015-045B,2026-02-18T09:08:15.836640,1.70473561,.00040823,54.9827,224.8817,50.1600,309.8479,0,U,40890,999,6501,0,.66E-6,0
BEIDOU-3S IGSO-2S (C56),2015-053A,2026-01-27T16:14:57.122592,1.00254296,.0061515,49.4373,260.4556,187.1638,17.4903,0,U,40938,999,3794,0,-.79E-6,0
GPS BIIF-11 (PRN 10),2015-062A,2026-02-16T14:55:21.701280,2.00567122,.0111514,56.8815,35.4565,231.3269,127.6858,0,U,41019,999,7541,0,-.33E-6,0
GSAT-15 (GAGAN/PRN 139),2015-065A,2026-02-17T23:37:38.710848,1.00273339,.0000992,0.0704,272.7742,48.5517,274.5258,0,U,41028,999,3760,0,-.253E-5,0
GSAT0209 (GALILEO 12),2015-079A,2026-02-15T00:42:19.167264,1.70474710,.0004308,55.7479,104.6132,323.5894,36.4605,0,U,41174,999,6269,0,.6E-7,0
GSAT0208 (GALILEO 11),2015-079B,2026-02-15T05:59:25.325952,1.70474504,.0003963,55.7467,104.6042,321.0304,39.0216,0,U,41175,999,6311,0,.8E-7,0
IRNSS-1E,2016-003A,2026-02-17T23:07:39.613152,1.00268326,.00184326,32.9742,61.4678,191.4682,353.5891,0,U,41241,999,3688,0,-.28E-5,0
GPS BIIF-12 (PRN 32),2016-007A,2026-02-17T04:55:20.551008,2.00557440,.00950346,55.4451,94.2164,245.5577,113.5319,0,U,41328,999,7343,0,.29E-6,0
COSMOS 2514 (751),2016-008A,2026-02-18T02:14:08.078784,2.13102610,.00094372,65.0915,317.0965,212.8578,147.1407,0,U,41330,999,7808,0,-.28E-6,0
IRNSS-1F,2016-015A,2026-02-18T04:27:16.731648,1.00277274,.00201477,5.0493,99.6247,188.4999,319.3145,0,U,41384,999,3647,0,.163E-5,0
BEIDOU-2 IGSO-6 (C13),2016-021A,2026-02-08T17:09:25.479072,1.00283122,.00605012,60.0489,39.3129,232.8757,219.3449,0,U,41434,999,3619,0,-.134E-5,0
IRNSS-1G,2016-027A,2026-02-18T11:45:46.774944,1.00275547,.00048372,4.9011,100.3700,311.8963,42.1297,0,U,41469,999,3598,0,-.329E-5,0
GSAT0211 (GALILEO 14),2016-030A,2026-02-17T17:16:41.761056,1.70473660,.00038348,55.1343,224.9774,27.4658,332.5303,0,U,41549,999,6063,0,.69E-6,0
GSAT0210 (GALILEO 13),2016-030B,2026-02-17T23:27:11.286144,1.70473843,.00008947,55.1339,224.9685,181.1494,178.8247,0,U,41550,999,6063,0,.68E-6,0
BEIDOU-2 G7 (C03),2016-037A,2026-02-18T11:40:24.789792,1.00275340,.00072084,1.4252,68.0223,342.7803,23.2794,0,U,41586,999,570,0,-.348E-5,0
