OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
QIANFAN-91,2025-233A,2026-02-01T23:14:25.166976,13.50991684,.00018006,88.9908,56.8876,89.5512,270.5846,0,U,66033,999,1492,.60512299E-4,.51E-6,0
QIANFAN-92,2025-233B,2026-02-01T23:26:14.983584,13.50995255,.00020276,88.9892,56.8806,90.0946,270.0437,0,U,66034,999,1492,.50194506E-4,.44E-6,0
QIANFAN-93,2025-233C,2026-02-01T21:51:26.574336,13.50994490,.00018637,88.9918,56.9026,88.8485,271.2880,0,U,66035,999,1491,.68454075E-4,.56E-6,0
QIANFAN-94,2025-233D,2026-02-01T23:17:09.988800,13.50141681,.00151433,88.9916,56.8039,238.2959,121.6716,0,U,66036,999,1497,.56997783E-4,.48E-6,0
QIANFAN-95,2025-233E,2026-01-31T01:33:18.914400,13.79304507,.00094134,88.9917,56.5678,265.6485,94.3607,0,U,66037,999,1494,-.22593979E+1,-.2153043E-1,0
QIANFAN-96,2025-233F,2026-02-01T22:21:05.055264,13.50992130,.00017379,88.9910,56.9022,89.2645,270.8705,0,U,66038,999,1491,.6352856E-4,.53E-6,0
QIANFAN-97,2025-233G,2026-02-01T21:57:23.718240,13.50993467,.00018234,88.9913,56.8836,89.6108,270.5252,0,U,66039,999,1492,.50815455E-4,.45E-6,0
QIANFAN-98,2025-233H,2026-02-01T18:25:28.139520,13.48660214,.00203479,88.9886,56.6410,230.2361,129.6997,0,U,66040,999,1504,-.34767728E+1,-.2031052E-1,0
QIANFAN-99,2025-233J,2026-02-01T22:15:09.478656,13.50993352,.00019622,88.9914,56.8854,101.3739,258.7633,0,U,66041,999,1492,.59427351E-4,.5E-6,0
QIANFAN-100,2025-233K,2026-02-01T22:03:17.395776,13.50994689,.00018508,88.9925,56.7982,88.6454,271.4910,0,U,66042,999,1497,.65731961E-4,.54E-6,0
QIANFAN-101,2025-233L,2026-02-01T22:28:27.352416,14.26706120,.00132763,88.9914,56.1183,220.6483,139.3721,0,U,66043,999,1534,.10787817E-3,.276E-5,0
QIANFAN-102,2025-233M,2026-01-29T13:04:57.961920,13.54164043,.00091304,88.9909,57.1465,260.8246,99.1875,0,U,66044,999,1451,-.33683501E+1,-.2135583E-1,0
QIANFAN-103,2025-233N,2026-02-01T22:38:46.431744,13.50988262,.00018487,88.9914,56.8879,88.3310,271.8053,0,U,66045,999,1492,.82194649E-4,.65E-6,0
QIANFAN-104,2025-233P,2026-01-29T23:38:36.077856,13.48552455,.00133172,88.9979,57.0837,244.9177,115.0591,0,U,66046,999,1458,-.36285536E+1,-.2109389E-1,0
QIANFAN-105,2025-233Q,2026-01-30T00:58:56.475552,13.58123824,.00174432,88.9954,56.9198,234.9071,125.0449,0,U,66047,999,1468,-.31488313E+1,-.212762E-1,0
QIANFAN-106,2025-233R,2026-02-01T22:50:42.991008,13.50993981,.00020891,88.9901,56.8636,101.9935,258.1451,0,U,66048,999,1493,.67971805E-4,.56E-6,0
QIANFAN-107,2025-233S,2026-02-01T23:02:31.384608,13.50991258,.00018758,88.9917,56.8737,89.3597,270.7770,0,U,66049,999,1493,.58078213E-4,.5E-6,0
QIANFAN-108,2025-233T,2026-02-01T23:08:29.658624,13.50993364,.00020978,88.9910,56.8706,100.6516,259.4872,0,U,66050,999,1493,.50010322E-4,.44E-6,0
