OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BEIJING 1,2005-043A,2026-02-18T14:18:59.207904,14.63441106,.00134919,98.2699,182.2871,295.3523,64.6281,0,U,28890,999,8330,.88832838E-4,.411E-5,0
HUANJING 1A (HJ-1A),2008-041A,2026-02-18T14:48:09.258048,14.83653743,.0019282,97.6603,40.1191,162.9892,197.1973,0,U,33320,999,94082,.16935602E-3,.1351E-4,0
HUANJING 1B (HJ-1B),2008-041B,2026-02-18T14:27:09.904608,14.83051075,.00355145,97.6451,43.6205,210.7657,149.1476,0,U,33321,999,94083,.17042543E-3,.135E-4,0
YAOGAN-4,2008-061A,2026-02-18T08:30:53.681472,14.82914816,.00158415,97.9234,343.8216,96.7149,263.5868,0,U,33446,999,92805,.16198873E-3,.1263E-4,0
DEIMOS-1,2009-041A,2026-02-18T13:13:59.722752,14.75082985,.0001126,97.7213,212.0297,145.8620,214.2663,0,U,35681,999,88939,.15201923E-3,.977E-5,0
UK-DMC 2,2009-041C,2026-02-18T14:01:20.171136,14.75804105,.00011502,97.8617,187.6032,78.3571,281.7768,0,U,35683,999,88907,.11254029E-3,.722E-5,0
DMC3-FM1,2015-032A,2026-02-18T14:23:31.936416,14.85582259,.00071037,97.6642,279.3058,84.0381,276.1644,0,U,40715,999,57230,.14321338E-3,.1188E-4,0
DMC3-FM2,2015-032B,2026-02-18T14:55:45.619392,14.85583704,.0007606,97.6699,280.8195,88.0599,272.1488,0,U,40716,999,57230,.54336718E-4,.419E-5,0
DMC3-FM3,2015-032C,2026-02-18T13:51:30.363264,14.85545687,.00068713,97.6751,282.4531,88.8103,271.3900,0,U,40717,999,57230,.34173915E-4,.244E-5,0
