OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
OCEANSAT-2,2009-051A,2026-02-18T14:29:00.589056,13.99637567,.00163971,98.2265,48.3389,208.1475,151.8807,0,U,35931,999,86274,-.10388669E-3,-.19E-5,0
WORLDVIEW-2 (WV-2),2009-055A,2026-02-18T14:10:40.517472,14.37831503,.00036246,98.4703,124.7252,201.0069,159.0970,0,U,35946,999,85860,.65194401E-4,.153E-5,0
SMOS,2009-059A,2026-02-18T11:45:41.133024,14.39744642,.00011832,98.4415,238.5446,83.8479,276.2844,0,U,36036,999,85637,.11219446E-3,.308E-5,0
YAOGAN-7,2009-069A,2026-02-18T14:37:17.733792,14.77857090,.00259478,98.0242,296.1064,62.9720,297.4134,0,U,36110,999,87211,.10629084E-3,.715E-5,0
TANDEM-X,2010-030A,2026-02-17T13:47:53.112192,15.19154897,.0001899,97.4470,57.9847,95.9602,264.1849,0,U,36605,999,86848,.5639E-4,.1117E-4,0
CARTOSAT-2B,2010-035A,2026-02-18T13:53:39.450048,14.78770320,.0011249,97.7800,101.3685,210.3169,149.7393,0,U,36795,999,84232,.8897E-4,.604E-5,0
YAOGAN-10,2010-038A,2026-02-18T15:32:42.599328,14.84933307,.00016063,97.9095,73.9609,91.2485,23.1832,0,U,36834,999,83961,.30605955E-3,.2552E-4,0
COSMO-SKYMED 4,2010-060A,2026-02-18T13:23:05.725824,14.82158348,.0001337,97.8839,234.8719,82.8574,277.2791,0,U,37216,999,82699,.81717836E-4,.598E-5,0
RESOURCESAT-2,2011-015A,2026-02-18T13:35:47.979456,14.21490467,.00056071,98.7763,117.7711,190.2334,169.8730,0,U,37387,999,76932,-.73252094E-4,-.205E-5,0
HAIYANG-2A,2011-043A,2026-02-18T15:01:50.648160,13.78650883,.00007544,99.3400,54.5216,321.8387,38.2711,0,U,37781,999,73034,-.31295561E-4,-.76E-6,0
RASAT,2011-044D,2026-02-18T14:16:52.470336,14.68028354,.00200108,98.0584,142.8312,205.1841,263.5297,0,U,37791,999,77578,.20081737E-3,.1106E-4,0
SRMSAT,2011-058D,2026-02-18T09:42:49.394304,14.11540025,.001164,19.9725,58.4218,338.1891,159.5926,0,U,37841,999,74101,.8860763E-4,.428E-5,0
